id,카테고리,검색어,제목,상태,가격,지역,등록시각,채팅수,관심수,조회수,매너온도,판매자닉네임,상세카테고리,거래희망장소,상세설명,가격원,이미지파일
45ff8eae20a6d587f6edd8940b77cb0e3927eb0ca04ec1a26bc708fed306021a,청소기,다이슨 청소기,다이슨 청소기 헤드 도봉,거래완료,"4,000원",공릉1동,2026-08-07,2,1,162,52.5℃,한가득,생활가전,직거래 원하시면 먼저 입금하신 후,"사용하지 않고 보관 만 했어요 
보관으로인한 사용감 있어요 .

필요하신분 구매 하세요 .
바로구매 합니다 .

직거래 원하시면 먼저 입금하신 후
위치 알려드릴께요 .(비대면)
녹천역 _창동주공 4단지 관리사무실 쪽.

GS반택 2,500원 ",,노원구/images/45ff8eae20a6d587f6edd8940b77cb0e3927eb0ca04ec1a26bc708fed306021a.png
5885e9e10985181cd0920a03b82541952666abcb43a841a75e0b8cd6585b81cc,청소기,다이슨 청소기,다이슨 청소기 액세서리,거래완료,"20,000원",공릉1동,2026-08-12,4,0,38,40.5℃,댕근,생활가전,,"다이슨 청소솔 구성품입니다
보관함속 솔들은 미사용품.
그외 사용감 많지않습니다",,노원구/images/5885e9e10985181cd0920a03b82541952666abcb43a841a75e0b8cd6585b81cc.png
480b1e3f526081cba77ebbca865f5eec761ccfdd861d71b76642bafc52b0f09e,청소기,다이슨 청소기,다이슨 V8 무선청소기 성북,거래중,"100,000원",공릉1동,2026-08-09,0,2,240,36.8℃,poiu,생활가전,,"다이슨 V8 무선청소기 판매해요
사진에 보이는 본체, 충전기, 거치대, 흡입구 포함입니다
깔끔한 디자인으로 인테리어 효과도 있어요
강력한 흡입력으로 집안 곳곳 먼지 없이 깨끗하게 청소할 수 있어요",,노원구/images/480b1e3f526081cba77ebbca865f5eec761ccfdd861d71b76642bafc52b0f09e.png
fc37ec8bcf71ec328b9ca4ea3d2a5c22cc87dfaf32d5c1ff94834de31efe9a7b,청소기,다이슨 청소기,다이슨 무선 청소기 거치대,거래완료,"6,000원",공릉1동,2026-08-04,1,2,94,48℃,요싸이,생활가전,힐스테이트 별내역 103동,"다이슨 청소기 전용 철제 거치대입니다. 튼튼합니다.
직접 가져가셔야 합니다.",,노원구/images/fc37ec8bcf71ec328b9ca4ea3d2a5c22cc87dfaf32d5c1ff94834de31efe9a7b.png
283c267a94edf8924c2b57cd921a2df314dce3390e96383bde522b98beffccac,청소기,다이슨 청소기,다이슨 WashG1 물청소기 + 롤러 새제품,거래중,"209,000원",공릉1동,2026-03-07,1,28,588,62.8℃,방이,생활가전,,"다이슨 WashG1 물청소기입니다

- 오염된 물과 깨끗한 물을 분리하여 깨끗하게 청소할 수 있습니다
- 자동 물 공급 기능으로 편리하게 사용할 수 있습니다
- 4 Edge cleaning으로 가장자리 청소에 용이합니다
-실사용 10회 미만입니다

***롤러 새 제품도 함께 드립니다***",,노원구/images/283c267a94edf8924c2b57cd921a2df314dce3390e96383bde522b98beffccac.png
cc3e0b43cfe2a370e9057ab1710ea9f620e885c865c56f91b5e35339d70522b8,청소기,다이슨 청소기,다이슨 무선 청소기V10,거래완료,"280,000원",공릉동,2026-08-04,0,2,82,37.2℃,동당,생활가전,,"기존에 있던 다이슨V12 청소 필터 부분이 
고장나서 급하게 구입했는데 팔순이 넘으신 노모께서 무겁다고 하셔서 기존거 수리해서 
다시 쓰고 있습니다 
사진에서 처럼 최근 구입한것입니다
근교는 배달도 가능하니  연락주세요
280.000원 판매합니다.
V10 무게는 2.5kg 입니다.
어머니께서 사용을 못하셔서 제가 두번정도
사용하였습니다.",,노원구/images/cc3e0b43cfe2a370e9057ab1710ea9f620e885c865c56f91b5e35339d70522b8.png
d92788024595e1d3c1992442bee2d7ff43a2fbb8c1b30dacf9bf140411b5835a,청소기,다이슨 청소기,다이슨 무선 청소기 브러쉬,거래중,"18,000원",하계2동,2026-08-04,1,1,480,50.4℃,고구마탕,생활가전,,"다이슨 무선 청소기 
사진 속 구성품 모두 보내드려요
집안 구석구석 깨끗하게 청소하고 싶으신 분들께 추천드려요",,노원구/images/d92788024595e1d3c1992442bee2d7ff43a2fbb8c1b30dacf9bf140411b5835a.png
7dcf31be0059687be54af9806203fa911da03bad65099d7de1371101cf3c0c2b,청소기,다이슨 청소기,다이슨 펜슬릭 플러피콘즈 청소기,거래완료,"450,000원",공릉1동,2026-08-07,1,1,53,37.2℃,균이,생활가전,중랑역일대,"다이슨 펜슬릭 플러피콘즈 청소기 미개봉 새상품이에요
박스 구성 그대로 보내드려요
사진에서 확인 가능하듯 깔끔한 상태입니다.",,노원구/images/7dcf31be0059687be54af9806203fa911da03bad65099d7de1371101cf3c0c2b.png
4ac64bca042039610ebb76660d2e9c91a5d7fcc01ce5e59d9dc8115b542c4660,청소기,다이슨 청소기,(새상품) 다이슨 청소기 거치대,거래완료,"30,000원",공릉1동,2026-08-04,1,3,246,44.3℃,비욧뚜사죠,생활가전,,"다이슨 청소기 거치대예요
V6, V8, V10, V12 다양한 다이슨 청소기 모델과 호환돼요
깔끔하게 청소기를 보관하고 충전할 수 있어요
다이슨 청소기 사용하시는 분들에게 정말 유용한 아이템이에요",,노원구/images/4ac64bca042039610ebb76660d2e9c91a5d7fcc01ce5e59d9dc8115b542c4660.png
45f2f37e2eea2bd9bd81a9f23b679995fcbe24095e3bf0fba21f7f30990de129,청소기,다이슨 청소기,다이슨청소기충전기호환,거래중,"10,000원",공릉1동,2026-08-04,1,1,56,49.4℃,토피아한신,생활가전,중화한신아파트상가앞,,,노원구/images/45f2f37e2eea2bd9bd81a9f23b679995fcbe24095e3bf0fba21f7f30990de129.png
0de16847d357f6c4747d6df26f0fba2c54886eaa5fbbbf21acf05bda4bd69b2b,청소기,다이슨 청소기,새상품 정품 다이슨 청소기 브러쉬 헤드,거래중,"5,000원",공릉1동,2026-08-04,0,3,53,54.1℃,햇살,생활가전,,"다이슨 청소기 브러쉬 헤드입니다
사진에서 보이는 구성품 그대로 드려요
청소 시 유용하게 사용하실 수 있어요
먼지 쌓이기 쉬운 곳을 깔끔하게 청소하고 싶으신 분들께 추천드려요",,노원구/images/0de16847d357f6c4747d6df26f0fba2c54886eaa5fbbbf21acf05bda4bd69b2b.png
f554752fe9c90011b09344b14487a8f3c260622aeebaff2261693cf327d160fe,청소기,다이슨 청소기,새상품 정품 다이슨 청소기 업탑 어댑터 V7-V15 호환,거래중,"10,000원",공릉1동,2026-08-04,0,1,29,54.1℃,햇살,생활가전,,"다이슨 청소기 업탑 어댑터에요
최대 130도까지 각도 조절이 가능해서 높은 곳이나 좁은 틈새 청소도 문제없어요
V7부터 V15까지 다양한 다이슨 모델과 호환됩니다
각도 조절이 자유로워 청소의 편리함을 더해줄 거예요
다이슨 악세서리",,노원구/images/f554752fe9c90011b09344b14487a8f3c260622aeebaff2261693cf327d160fe.png
36dd431744e4c723e469f23ba4e36c6f7d43ed92b0c61f4c8b00a53e56c79383,청소기,다이슨 청소기,다이슨 청소기 스탠드 거치대 동대문,거래완료,"5,000원",공릉1동,2026-08-04,2,1,58,40.5℃,뽀로리,생활가전,이문아이파크자이 105동,"다이슨 청소기 스탠드 거치대입니다.
청소기를 바꾸면서 필요 없어져서 판매합니다.
생활 기스는 있지만 다른 문제는 전혀 없습니다.",,노원구/images/36dd431744e4c723e469f23ba4e36c6f7d43ed92b0c61f4c8b00a53e56c79383.png
8c70a0c59c4370f74a3b082813b18fb772f24de64007270727917ef897257e70,청소기,다이슨 청소기,다이슨 청소기 헤드,거래완료,"7,000원",공릉1동,2026-08-04,2,0,51,48.6℃,아트고,생활가전,그린빌아파트,"다이슨 청소기 V10 헤드입니다.  
한번도 사용하지않은 새제품입니다",,노원구/images/8c70a0c59c4370f74a3b082813b18fb772f24de64007270727917ef897257e70.png
48e141b5aab75006c6f5fbc68658614d669ac2f0052feaf5b4369f8e90941eb5,청소기,다이슨 청소기,다이슨 무선청소기 마이크로 1.5,거래중,"290,000원",공릉1동,2026-09-03,0,0,1,48.5℃,제시,생활/주방,남양주 별내 직거래 가능,"코스트코에서 판매하는 ""다이슨 무선청소기 MICRO 1.5""입니다. 개봉된 상품으로 3회 미만, 사용감 있는 제품으로 제조 26.1.1, 보증기간 28.3.3까지입니다. 콤비네이션 툴이 사진처럼 일부(솔부분)가 분실되었습니다. 구성품은 사진과 같습니다. 제품 내부 상세사진과 스펙 사진 참고 부탁드립니다.
​
# 품명
다이슨 마이크로(MICRO)

# 제품특징
-흡입력: 50AW
-집진방식: 멀티 싸이클론
-흡입력 조절: 자동, 2단계
-충전 및 사용: 3시간 30분 충전 / 20분 사용
-먼지통: 0.2L, 원터치
-KC 인증 필유무: R-R-DkL-SV21
-정격전압: 60Hz / 220Volts
-크기 및 무게: 23.6 × 25 × 118.1cm / 1.5kg

택배 가능
남양주 별내 직거래 가능
문자나 챗주세요 010 8사1사 238사",,
d8f6425928b1f60f6aed61915f8edfc02bb3f534f86a896e993c8d0583d9a1c8,청소기,다이슨 청소기,다이슨 청소기 부속 툴 세트,거래완료,"12,000원",공릉1동,2026-09-02,4,3,69,44.9℃,가을,생활가전,직거래,"v10 먼지통 안빠짐 고장
배터리 5분~10분? 쓸수있었는데 ...
먼지통안빠져서 팝니다.  1만5천원

청소 부속툴용품 v8 v10 두개 합친거예요 1만원

청소봉 2개 5천원  사용감 마나요

흰색 충전거치대 v10사용 1만2천원

회색 충전거치대 v8 사용 8천원

직거래
면목2동 흰돌교회 
중고거래이니 신중히 구입하세요 
반품 안됩니다. 

오전 9시~11시 가능
오후 3시~5시  가능
오후 10시이후 가능 





",,
214e1517d35822c257084fd653d719200071edbdee392053a84919c3cad0bbd1,청소기,다이슨 청소기,"(미개봉, 정품) 다이슨 V8 플러피 무선청소기 판매합니다. 도봉",거래중,"220,000원",공릉1동,2026-09-02,1,7,90,54.1℃,MJ,생활가전,직거래만 가능하며,"다이슨 V8 플러피 무선청소기 새상품이에요
박스 개봉도 하지 않은 미사용 제품입니다
강력한 흡입력으로 집안 구석구석 깨끗하게 청소할 수 있어요
청소기 구매를 망설이셨던 분들께 좋은 기회일 거예요

직거래만 가능하며
시간에 따라 노원역이나 창동역 인근 주소에서
거래 가능합니다.
거래 후 환불, 반품은 불가합니다.",,
e2bb8aa1c7104572058685d85928eace1dd80ffd39b4779b8b70de4d4aaad0b9,청소기,다이슨 청소기,다이슨 v10 청소기 부품용. 액세서리 세트,예약중,"30,000원",공릉1동,2026-09-02,3,1,74,,,,,,,
cc5f9e8b425c256e2adc61bbe7fdc58f1e32b634309aca4a9a89516661e120c1,청소기,다이슨 청소기,다이슨 V8 앱솔루트 무선 청소기 서울,거래완료,"45,000원",공릉1동,2026-08-17,5,12,422,40.3℃,leo,생활가전,문고리 거래만 가능합니다!,"다이슨 V8 무선청소기 풀세트 판매

다이슨 V8 무선청소기 풀세트 판매합니다.
사진에 보이는 구성품 모두 포함되어 있으며, 다양한 브러쉬와 거치대까지 함께 드립니다.

다만 배터리는 교체가 필요합니다.

다이슨 정품 부속품은 가격이 비싼 편이라 필요한 부속품을 활용하실 분께 좋습니다.
거치대에 각종 부속품을 꽂아 깔끔하게 보관하면서 사용하실 수 있습니다.

문고리 거래만 가능합니다!",,
cfedef155fabca8827f82f621c31c96c1cf9c652b0b1929e2b45c7b4cdb0b979,청소기,다이슨 청소기,다이슨 V7 무선 청소기 레드 부품용,거래중,"20,000원",공릉1동,2026-08-04,1,3,262,51.4℃,심재프,생활가전,롯데리아,"다이슨 V7무선 청소기 레드 색상이에요
사진에서 보이는 구성품 그대로 드려요
방전되고 고장은 아닌것 같아요
부품용이고 사용감이 많아요",,
c167f120c7c022070ad0f85a14fb6b2dd8e14cce213e25f06177656b81262bc5,청소기,다이슨 청소기,다이슨 청소기 sv11(v7) 거치대 포함 경기 구리시,거래중,"120,000원",공릉1동,2026-07-05,5,10,823,93.1℃,토끼,생활가전,남양아이좋은집아파트 102동,"다이슨 청소기v7 거치대 포함 사진에 나와 있는거 다 드립니다 
사용감은 약간 있지만 작동 잘 됩니다",,
0a9fb1e03145a9e606f1fac04c0922342c4e878f7b095a94606d43f4980a927c,청소기,다이슨 청소기,다이슨 무선 청소기 V12팝니다,거래완료,"120,000원",하계동,2026-09-02,0,1,78,,,,,,,
28763578e197e9456eaba81b9a5a2ba6945d6823bc51abe6850ef1b23fb2ad0b,청소기,다이슨 청소기,다이슨 미니 모터 헤드 판매합니다. 도봉,거래중,"20,000원",공릉1동,2026-07-05,0,4,87,51.7℃,집정리중,생활가전,,"다이슨 청소기 미니 모터 헤드예요
사진에서 보이는 것처럼 구성품은 헤드 하나입니다
침구류나 좁은 공간 청소에 유용하게 사용하실 수 있어요",,
c68a3e0b9a4b64b63f106f572133ea4d7345288c8cf613630f7943f7f7d410ef,청소기,다이슨 청소기,다이슨 V7 무선 청소기,거래중,"90,000원",공릉1동,2026-08-30,3,8,,,,,,,,
868f8051b59c8c853e44e051a69778771fa35696add3bcc7520c96a8022e51b1,청소기,다이슨 청소기,다이슨 V11 토탈클린 프로 무선 청소기와 거치대 풀세트,거래중,"690,000원",상계8동,2026-08-30,0,1,44,,,,,,,
eb2d05c8693a36afde980eed24b961f9b579d8dfe7185ad6f6332c42f32055f5,청소기,다이슨 청소기,다이슨 V6 앱솔루트 무선 청소기 도봉,예약중,"52,000원",공릉1동,2026-08-17,0,3,134,47℃,세이로즈,생활가전,,"다이슨 V6 앱솔루트 무선 청소기 판매해요
사진에 보이는 구성품 모두 포함되어 있어요
다이슨 특유의 강력한 흡입력으로 집안 구석구석 깨끗하게 청소할 수 있어요
자주 사용하지 않아 깨끗하게 사용하실 분께 추천드려요
배터리는 따로 구매하셔야 해요

바디는 보시는 봐와 같이 아주 깨끗해요",,
8f46e4e491b9857decc649582e08247f789faf3462d6b93fe7231b09956e4947,청소기,다이슨 청소기,다이슨 초경량 무선 청소기 상계3.4동,거래중,"170,000원",공릉1동,2026-06-05,6,25,904,,,,,,,
a7124cb166c545153f7d3e119b96ed4323753779f7ab59e04b4d76b201f33dcf,청소기,다이슨 청소기,다이슨 V6 무선청소기 강북,예약중,"30,000원",공릉1동,2026-08-26,6,9,,,,,,,,
9442d6e1664e15444c6538d07194b3674324583fcd2c83c9459f9255ace5659b,청소기,다이슨 청소기,"다이슨 청소기 헤드,배터리 등",거래중,"40,000원",공릉1동,2026-08-04,2,33,3383,,,,,,,
96d7be80f7cd3d0e806919d7749c9013714a1c7a4ca0dc69c79113f5ee4fb0f6,청소기,다이슨 청소기,다이슨 싸이클론 V10 무선 청소기 레드(새상품이에요),거래완료,"260,000원",공릉1동,2026-08-23,0,1,32,,,,,,,
f764369439c2240f94d3d50bbbaadd2a4db276a03e8593ab9f78e8d964fdcdcc,청소기,다이슨 청소기,다이슨 V6 무선청소기,거래완료,"76,000원",공릉1동,2026-08-15,1,7,249,59.5℃,니인자,생활가전,,"다이슨 V6  무선청소기 판매해요
다양한 구성품 포함되어 있어 활용도가 높아요
사진에서 보이는 모든 구성품 그대로 드려요
금가고 깨진곳 없으며 완벽히 분해 세척했습니다 
밧데리는 24분이 넘게 작동합니다 
사진상 봉에 연결된 헤드외 거의  미사용 입니다 
고장난 본체 또는 헤드 가져오시면 네고 해드립니다 ",,
1873adeb77017928fa045caadbc7f6b10f336127384181e82568332ad61176ab,청소기,다이슨 청소기,다이슨 청소기 틈새 흡입구,거래중,"10,000원",하계2동,2026-08-04,0,1,46,50.4℃,고구마탕,생활가전,,"다이슨 청소기 틈새 흡입구입니다
좁은 틈새 먼지까지 깔끔하게 제거하며 
구석구석 청소하기 좋은 흡입구에요.",,
a77dad94e5d60a55631846d674752a56267a62dee8c6ff409a8c9ab18fe0eec2,청소기,다이슨 청소기,덴켄 다이슨 청소기 거치대,거래완료,"20,000원",공릉1동,2026-08-18,1,1,58,,,,,,,
e0b675226ab9c0daf2f186c82a613b73e15aa577d7966de55389a93ecdf47fa4,청소기,다이슨 청소기,다이슨 V10 앱솔루트 무선청소기 풀세트 경기 구리시,거래완료,"70,000원",공릉1동,2026-08-14,5,1,90,39.3℃,빠른거래,생활가전,,"다이슨 V10 앱솔루트 무선청소기 풀세트 판매해요
사진에 보이는 구성품 모두 포함되어 있어요
다이슨 특유의 강력한 흡입력으로 집안 구석구석 깨끗하게 청소할 수 있어요
깔끔한 집안 관리를 위한 필수템이랍니다
구매자께서 가져 가시면 됩니다~
구리한양대병원근처 차로 5분거리에요",,
93e1109bfd19456557f4e66bb76ab51d8e170577102ae9c2b120659d00ac06df,청소기,다이슨 청소기,다이슨 V7 플러피 무선 청소기 도봉,거래완료,"70,000원",공릉1동,2026-08-14,2,7,397,,,,,,,
94500fb327b395b96c405ad9f5334212f27d52f5ef47ff6f3e5492f74a99a8b9,청소기,다이슨 청소기,다이슨 펜슬백 플러피콘 청소기 (미개봉),예약중,"550,000원",공릉1동,2026-08-14,0,0,35,36.5℃,당근당근,생활가전,,"다이슨 펜슬백 플러피콘 무선 청소기
미사용 미개봉 새제품 입니다
쿨거내고가능",,
2ad0ef6abd112ee68624a29d92b6c41f8e2139516db4aab3ec490fca46c4adb4,청소기,다이슨 청소기,다이슨 디지털 슬림 무선청소기 퍼플,거래완료,"30,000원",상계9동,2026-08-13,7,0,159,45.1℃,쭈니비니,생활가전,직거래만 합니다,"다이슨 디지털 슬림 무선청소기 퍼플 색상이에요
사진에 보이는 구성품 모두 포함되어 있어요

청소기 선물받아서 저렴하게 처분합니다
직거래만 합니다",,
d614e67556fd0a8bd3407b9ff3b69872db0fa0378a53d8a90f97a9906e2f3719,청소기,다이슨 청소기,다이슨 클린앤워시 하이진 물걸레 청소기,거래중,"490,000원",공릉1동,2026-08-12,0,1,29,59℃,망우산,생활가전,,"다이슨 클린앤워시 하이진 물걸레 청소기예요
열풍건조, 물 자동세척 기능이 있어서 편리하게 사용하실 수 있어요
머리카락 엉킴 방지 스크래퍼와 필터프리 시스템이 탑재되어 있어요
깨끗하게 청소하고 싶으신 분들께 추천드려요

3번사용했어요   ",,
